parsed_log,label
<*> floating point alignment exceptions,normal
<*> floating point alignment exceptions,normal
CE sym <*> at <*> mask <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
generating <*>,normal
<*> ddr errors(s) detected and corrected on rank 0. symbol <*> bit <*>,normal
New ido chip inserted into the database: <*> <*> <*> <*>,normal
New ido chip inserted into the database: <*> <*> <*> <*>,normal
NodeCard is not fully functional,failure
Node card status: ALERT 0. ALERT 1. ALERT 2. ALERT 3 is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,failure
Node card VPD check: <*> node in processor card slot <*> do not match. VPD ecid <*> found <*>,normal
Can not get assembly information for node card,failure
New ido chip inserted into the database: <*> <*> <*> <*>,normal
Can not get assembly information for node card,failure
idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*. BglCtlPavTrace*),failure
idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*. BglCtlPavTrace*),failure
idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*. BglCtlPavTrace*),failure
idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*. BglCtlPavTrace*),failure
idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*. BglCtlPavTrace*),failure
idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*. BglCtlPavTrace*),failure
idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*. BglCtlPavTrace*),failure
idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*. BglCtlPavTrace*),failure
idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*. BglCtlPavTrace*),failure
Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,failure
Node card VPD check: <*> node in processor card slot <*> do not match. VPD ecid <*> found <*>,normal
Node card is not fully functional,normal
Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,failure
Ido chip status changed: <*> <*> <*> <*> status=M <*> <*> <*> <*> PDT 2005,normal
Ido chip status changed: <*> <*> <*> <*> status=M <*> <*> <*> <*> PDT 2005,normal
CE sym <*> at <*> mask <*>,normal
PrepareForService shutting down NodeCard(mLctn(R25-M1-N2). mCardSernum(203231503833343000000000594c31304b34333431303158). mLp(FF:F2:9F:16:CF:0F:00:0D:60:E9:30:F0). mIp(10.2.2.80). mType(4)) as part of Service Action 310,normal
Ido chip status changed: <*> <*> <*> <*> status=M <*> <*> <*> <*> PDT 2005,normal
Can not get assembly information for node card,failure
Can not get assembly information for node card,failure
Node card is not fully functional,normal
Can not get assembly information for node card,failure
Node card is not fully functional,normal
Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,failure
rts tree/torus link training failed: wanted: B C X+ X- Y+ Y- Z+ Z- got: B C X- Y- Z+ Z-,failure
CE sym <*> at <*> mask <*>,normal
<*> tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected,normal
total of <*> ddr error(s) detected and corrected,normal
CE sym <*> at <*> mask <*>,normal
CE sym <*> at <*> mask <*>,normal
CE sym <*> at <*> mask <*>,normal
ciod: Error loading <*> invalid or missing program image. Exec format error,failure
ciod: Error loading <*> invalid or missing program image. Exec format error,failure
ciod: Error loading <*> invalid or missing program image. Exec format error,failure
ciod: Error loading <*> invalid or missing program image. Exec format error,failure
ciod: Error loading <*> invalid or missing program image. Exec format error,failure
ciod: Error loading <*> invalid or missing program image. Exec format error,failure
ciod: Error loading <*> invalid or missing program image. Exec format error,failure
ciod: Error loading <*> invalid or missing program image. Exec format error,failure
ciod: Error loading <*> invalid or missing program image. Exec format error,failure
ciod: Error loading <*> invalid or missing program image. Exec format error,failure
ciod: Error loading <*> invalid or missing program image. Exec format error,failure
ciod: Error loading <*> invalid or missing program image. Exec format error,failure
ciod: Error loading <*> invalid or missing program image. Exec format error,failure
ciod: Error loading <*> invalid or missing program image. Exec format error,failure
ciod: Error loading <*> invalid or missing program image. Exec format error,failure
ciod: LOGIN <*> failed: No such file or directory,failure
ciod: LOGIN <*> failed: No such file or directory,failure
ciod: Error loading <*> invalid or missing program image. No such file or directory,failure
ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to <*> Link has been severed,failure
ciod: Missing or invalid fields on line 1 of node map file <*>,normal
rts: kernel terminated for reason <*>,failure
rts: kernel terminated for reason <*>,failure
CE sym <*> at <*> mask <*>,normal
total of <*> ddr error(s) detected and corrected,normal
ciod: LOGIN <*> failed: No such file or directory,failure
ciod: generated <*> core files for program <*>,normal
ciod: generated <*> core files for program <*>,normal
ciod: generated <*> core files for program <*>,normal
<*> ddr errors(s) detected and corrected on rank 0. symbol <*> bit <*>,normal
