cleaned_log,label
8 floating point alignment exceptions,normal
8 floating point alignment exceptions,normal
8 floating point alignment exceptions,normal
8 floating point alignment exceptions,normal
8 floating point alignment exceptions,normal
8 floating point alignment exceptions,normal
8 floating point alignment exceptions,normal
8 floating point alignment exceptions,normal
8 floating point alignment exceptions,normal
8 floating point alignment exceptions,normal
8 floating point alignment exceptions,normal
8 floating point alignment exceptions,normal
8 floating point alignment exceptions,normal
8 floating point alignment exceptions,normal
8 floating point alignment exceptions,normal
8 floating point alignment exceptions,normal
total of 1 ddr error(s) detected and corrected,normal
generating core.7830,normal
generating core.1781,normal
generating core.8977,normal
generating core.12721,normal
generating core.15193,normal
generating core.9136,normal
generating core.9021,normal
generating core.5927,normal
generating core.3455,normal
generating core.3093,normal
15 floating point alignment exceptions,normal
15 floating point alignment exceptions,normal
15 floating point alignment exceptions,normal
15 floating point alignment exceptions,normal
generating core.9315,normal
generating core.7205,normal
generating core.2241,normal
generating core.10607,normal
generating core.6940,normal
generating core.14911,normal
generating core.9713,normal
generating core.28529,normal
generating core.18632,normal
generating core.2505,normal
generating core.24634,normal
generating core.31691,normal
generating core.2767,normal
generating core.29493,normal
generating core.23425,normal
15 floating point alignment exceptions,normal
1 ddr errors(s) detected and corrected on rank 0. symbol 20. bit 3,normal
total of 23 ddr error(s) detected and corrected,normal
5 floating point alignment exceptions,normal
5 floating point alignment exceptions,normal
5 floating point alignment exceptions,normal
15 floating point alignment exceptions,normal
15 floating point alignment exceptions,normal
15 floating point alignment exceptions,normal
15 floating point alignment exceptions,normal
15 floating point alignment exceptions,normal
15 floating point alignment exceptions,normal
15 floating point alignment exceptions,normal
15 floating point alignment exceptions,normal
15 floating point alignment exceptions,normal
generating core.7818,normal
generating core.15063,normal
5 floating point alignment exceptions,normal
5 floating point alignment exceptions,normal
5 floating point alignment exceptions,normal
5 floating point alignment exceptions,normal
5 floating point alignment exceptions,normal
5 floating point alignment exceptions,normal
5 floating point alignment exceptions,normal
5 floating point alignment exceptions,normal
5 floating point alignment exceptions,normal
5 floating point alignment exceptions,normal
5 floating point alignment exceptions,normal
5 floating point alignment exceptions,normal
generating core.2317,normal
generating core.12630,normal
generating core.11357,normal
generating core.14250,normal
generating core.10514,normal
5 floating point alignment exceptions,normal
generating core.4781,normal
5 floating point alignment exceptions,normal
5 floating point alignment exceptions,normal
5 floating point alignment exceptions,normal
5 floating point alignment exceptions,normal
5 floating point alignment exceptions,normal
5 floating point alignment exceptions,normal
685 floating point alignment exceptions,normal
685 floating point alignment exceptions,normal
685 floating point alignment exceptions,normal
685 floating point alignment exceptions,normal
1005 floating point alignment exceptions,normal
1005 floating point alignment exceptions,normal
1005 floating point alignment exceptions,normal
1005 floating point alignment exceptions,normal
1005 floating point alignment exceptions,normal
CE sym 25. at 0x155e28e0. mask 0x08,normal
generating core.16019,normal
generating core.45168,normal
generating core.33115,normal
generating core.4535,normal
generating core.53271,normal
generating core.31056,normal
generating core.62637,normal
generating core.15977,normal
generating core.37807,normal
generating core.38022,normal
generating core.2704,normal
generating core.50,normal
generating core.4012,normal
generating core.2917,normal
generating core.114,normal
generating core.248,normal
generating core.118,normal
generating core.469,normal
generating core.64538,normal
generating core.37690,normal
generating core.42905,normal
generating core.55515,normal
generating core.46655,normal
generating core.38843,normal
generating core.3098,normal
generating core.45245,normal
generating core.34256,normal
generating core.29755,normal
generating core.50579,normal
generating core.9997,normal
generating core.64072,normal
generating core.25229,normal
generating core.45674,normal
generating core.36904,normal
generating core.59976,normal
generating core.59977,normal
generating core.9958,normal
generating core.19592,normal
generating core.50086,normal
generating core.22469,normal
generating core.63787,normal
generating core.18084,normal
generating core.23873,normal
generating core.2105,normal
generating core.306,normal
generating core.11346,normal
generating core.6161,normal
1 ddr errors(s) detected and corrected on rank 0. symbol 11. bit 6,normal
New ido chip inserted into the database: FF:F2:9F:15:1F:72:00:0D:60:EA:E0:8D ip=10.7.0.13 v=9 t=2,normal
New ido chip inserted into the database: FF:F2:9F:16:BF:6C:00:0D:60:E9:40:93 ip=10.5.0.46 v=13 t=4,normal
NodeCard is not fully functional,failure
Node card status: ALERT 0. ALERT 1. ALERT 2. ALERT 3 is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,failure
