Log ID,Log Text,Predicted Class,Prediction Confidence,Batch Number,Anomaly Triggered,Healing Action
414,generating <*>,normal,0.99316055,9,No,N/A
415,generating <*>,normal,0.99316055,9,No,N/A
416,generating <*>,normal,0.99316055,9,No,N/A
417,generating <*>,normal,0.99316055,9,No,N/A
418,generating <*>,normal,0.99316055,9,No,N/A
419,generating <*>,normal,0.99316055,9,No,N/A
420,generating <*>,normal,0.99316055,9,No,N/A
421,generating <*>,normal,0.99316055,9,No,N/A
422,generating <*>,normal,0.99316055,9,No,N/A
423,generating <*>,normal,0.99316055,9,No,N/A
424,generating <*>,normal,0.99316055,9,No,N/A
425,generating <*>,normal,0.99316055,9,No,N/A
426,generating <*>,normal,0.99316055,9,No,N/A
427,generating <*>,normal,0.99316055,9,No,N/A
428,generating <*>,normal,0.99316055,9,No,N/A
429,ciod: Error loading <*> invalid or missing program image. No such file or directory,failure,5.0520954e-10,9,No,N/A
430,CE sym <*> at <*> mask <*>,normal,0.9990988,9,No,N/A
431,instruction cache parity error corrected,normal,0.9730206,9,No,N/A
432,generating <*>,normal,0.99316055,9,No,N/A
433,program interrupt,failure,0.16504447,9,No,N/A
434,generating <*>,normal,0.99316055,9,No,N/A
435,program interrupt: <*> <*>,failure,0.16504447,9,No,N/A
436,program interrupt: <*> <*>,failure,0.16504447,9,No,N/A
437,program interrupt: <*> <*>,failure,0.16504447,9,No,N/A
438,data store interrupt caused by <*>,failure,0.008836319,9,No,N/A
439,data store interrupt caused by <*>,failure,0.008836319,9,No,N/A
440,data store interrupt caused by <*>,failure,0.008836319,9,No,N/A
441,auxiliary processor.........................0,failure,0.28783053,9,No,N/A
442,auxiliary processor.........................0,failure,0.28783053,9,No,N/A
443,auxiliary processor.........................0,failure,0.28783053,9,No,N/A
444,program interrupt: <*> <*>,failure,0.16504447,9,No,N/A
445,program interrupt: <*> <*>,failure,0.16504447,9,No,N/A
446,program interrupt: <*> <*>,failure,0.16504447,9,No,N/A
447,generating <*>,normal,0.99316055,9,No,N/A
448,program interrupt,failure,0.16504446,9,No,N/A
449,program interrupt,failure,0.16504447,9,No,N/A
450,instruction address: <*>,failure,0.118260235,9,No,N/A
451,exception syndrome register: <*>,failure,0.08545166,10,No,N/A
452,program interrupt: <*> <*>,failure,0.16504447,10,No,N/A
453,program interrupt: <*> <*>,failure,0.16504447,10,No,N/A
454,data store interrupt caused by <*>,failure,0.008836319,10,No,N/A
455,data store interrupt caused by <*>,failure,0.008836319,10,No,N/A
456,auxiliary processor.........................0,failure,0.28783053,10,No,N/A
457,CE sym <*> at <*> mask <*>,normal,0.9990988,10,No,N/A
458,Node card is not fully functional,normal,0.6228088,10,No,N/A
459,CE sym <*> at <*> mask <*>,normal,0.9990988,10,No,N/A
460,generating <*>,normal,0.99316055,10,No,N/A
461,generating <*>,normal,0.99316055,10,No,N/A
462,generating <*>,normal,0.99316055,10,No,N/A
463,generating <*>,normal,0.99316055,10,No,N/A
464,generating <*>,normal,0.99316055,10,No,N/A
465,generating <*>,normal,0.99316055,10,No,N/A
466,generating <*>,normal,0.99316055,10,No,N/A
467,generating <*>,normal,0.99316055,10,No,N/A
468,generating <*>,normal,0.99316055,10,No,N/A
469,<*> double-hummer alignment exceptions,normal,0.9996401,10,No,N/A
470,<*> double-hummer alignment exceptions,normal,0.9996401,10,No,N/A
471,<*> double-hummer alignment exceptions,normal,0.9996401,10,No,N/A
472,generating <*>,normal,0.99316055,10,No,N/A
473,generating <*>,normal,0.99316055,10,No,N/A
474,generating <*>,normal,0.99316055,10,No,N/A
475,generating <*>,normal,0.99316055,10,No,N/A
476,generating <*>,normal,0.99316055,10,No,N/A
477,generating <*>,normal,0.99316055,10,No,N/A
478,generating <*>,normal,0.99316055,10,No,N/A
479,generating <*>,normal,0.99316055,10,No,N/A
480,generating <*>,normal,0.99316055,10,No,N/A
481,generating <*>,normal,0.99316055,10,No,N/A
482,generating <*>,normal,0.99316055,10,No,N/A
483,generating <*>,normal,0.99316055,10,No,N/A
484,generating <*>,normal,0.99316055,10,No,N/A
485,generating <*>,normal,0.99316055,10,No,N/A
486,generating <*>,normal,0.99316055,10,No,N/A
487,generating <*>,normal,0.99316055,10,No,N/A
488,generating <*>,normal,0.99316055,10,No,N/A
489,generating <*>,normal,0.99316055,10,No,N/A
490,generating <*>,normal,0.99316055,10,No,N/A
491,generating <*>,normal,0.99316055,10,No,N/A
492,generating <*>,normal,0.99316055,10,No,N/A
493,generating <*>,normal,0.99316055,10,No,N/A
494,generating <*>,normal,0.99316055,10,No,N/A
495,generating <*>,normal,0.99316055,10,No,N/A
496,CE sym <*> at <*> mask <*>,normal,0.9990988,10,No,N/A
497,ciod: Error creating node map from file <*> <*> <*> <*>,failure,0.03619832,10,No,N/A
498,CE sym <*> at <*> mask <*>,normal,0.9990988,10,No,N/A
499,CE sym <*> at <*> mask <*>,normal,0.9990988,10,No,N/A
500,generating <*>,normal,0.99316055,10,No,N/A
501,generating <*>,normal,0.99316055,11,No,N/A
502,generating <*>,normal,0.99316055,11,No,N/A
503,generating <*>,normal,0.99316055,11,No,N/A
504,generating <*>,normal,0.99316055,11,No,N/A
505,generating <*>,normal,0.99316055,11,No,N/A
506,generating <*>,normal,0.99316055,11,No,N/A
507,generating <*>,normal,0.99316055,11,No,N/A
508,generating <*>,normal,0.99316055,11,No,N/A
509,generating <*>,normal,0.99316055,11,No,N/A
510,generating <*>,normal,0.99316055,11,No,N/A
511,generating <*>,normal,0.99316055,11,No,N/A
512,generating <*>,normal,0.99316055,11,No,N/A
513,generating <*>,normal,0.99316055,11,No,N/A
514,generating <*>,normal,0.99316055,11,No,N/A
515,generating <*>,normal,0.99316055,11,No,N/A
516,generating <*>,normal,0.99316055,11,No,N/A
517,generating <*>,normal,0.99316055,11,No,N/A
518,generating <*>,normal,0.99316055,11,No,N/A
519,generating <*>,normal,0.99316055,11,No,N/A
520,generating <*>,normal,0.99316055,11,No,N/A
521,generating <*>,normal,0.99316055,11,No,N/A
522,Ido chip status changed: FF:F2:9F:16:E2:23:00:0D:60:E9:1D:DC ip=10.0.0.151 v=9 t=4 status=M Fri Jul 01 08:16:53 PDT 2005,normal,1.0,11,No,N/A
523,Can not get assembly information for node card,failure,0.003069185,11,No,N/A
524,<*> double-hummer alignment exceptions,normal,0.9996401,11,No,N/A
525,<*> double-hummer alignment exceptions,normal,0.9996401,11,No,N/A
526,<*> double-hummer alignment exceptions,normal,0.9996401,11,No,N/A
527,<*> double-hummer alignment exceptions,normal,0.9996401,11,No,N/A
528,<*> double-hummer alignment exceptions,normal,0.9996401,11,No,N/A
529,<*> double-hummer alignment exceptions,normal,0.9996401,11,No,N/A
530,<*> double-hummer alignment exceptions,normal,0.9996401,11,No,N/A
531,<*> double-hummer alignment exceptions,normal,0.9996401,11,No,N/A
532,<*> double-hummer alignment exceptions,normal,0.9996401,11,No,N/A
533,<*> double-hummer alignment exceptions,normal,0.9996401,11,No,N/A
534,<*> double-hummer alignment exceptions,normal,0.9996401,11,No,N/A
535,<*> double-hummer alignment exceptions,normal,0.9996401,11,No,N/A
536,<*> double-hummer alignment exceptions,normal,0.9996401,11,No,N/A
537,<*> double-hummer alignment exceptions,normal,0.9996401,11,No,N/A
538,<*> double-hummer alignment exceptions,normal,0.9996401,11,No,N/A
539,<*> double-hummer alignment exceptions,normal,0.9996401,11,No,N/A
540,<*> double-hummer alignment exceptions,normal,0.9996401,11,No,N/A
541,<*> double-hummer alignment exceptions,normal,0.9996401,11,No,N/A
542,<*> double-hummer alignment exceptions,normal,0.9996401,11,No,N/A
543,<*> double-hummer alignment exceptions,normal,0.9996401,11,No,N/A
544,<*> double-hummer alignment exceptions,normal,0.9996401,11,No,N/A
545,<*> double-hummer alignment exceptions,normal,0.9996401,11,No,N/A
546,<*> double-hummer alignment exceptions,normal,0.9996401,11,No,N/A
547,<*> double-hummer alignment exceptions,normal,0.9996401,11,No,N/A
548,<*> double-hummer alignment exceptions,normal,0.9996401,11,No,N/A
549,<*> double-hummer alignment exceptions,normal,0.9996401,11,No,N/A
550,<*> double-hummer alignment exceptions,normal,0.9996401,11,No,N/A
551,<*> double-hummer alignment exceptions,normal,0.9996401,12,No,N/A
552,<*> double-hummer alignment exceptions,normal,0.9996401,12,No,N/A
553,<*> double-hummer alignment exceptions,normal,0.9996401,12,No,N/A
554,<*> double-hummer alignment exceptions,normal,0.9996401,12,No,N/A
555,<*> double-hummer alignment exceptions,normal,0.9996401,12,No,N/A
556,<*> double-hummer alignment exceptions,normal,0.9996401,12,No,N/A
557,<*> double-hummer alignment exceptions,normal,0.9996401,12,No,N/A
558,<*> double-hummer alignment exceptions,normal,0.9996401,12,No,N/A
559,generating <*>,normal,0.99316055,12,No,N/A
560,generating <*>,normal,0.99316055,12,No,N/A
561,generating <*>,normal,0.99316055,12,No,N/A
562,generating <*>,normal,0.99316055,12,No,N/A
563,generating <*>,normal,0.99316055,12,No,N/A
564,generating <*>,normal,0.99316055,12,No,N/A
565,generating <*>,normal,0.99316055,12,No,N/A
566,generating <*>,normal,0.99316055,12,No,N/A
567,generating <*>,normal,0.99316055,12,No,N/A
568,generating <*>,normal,0.99316055,12,No,N/A
569,generating <*>,normal,0.99316055,12,No,N/A
570,generating <*>,normal,0.99316055,12,No,N/A
571,generating <*>,normal,0.99316055,12,No,N/A
572,generating <*>,normal,0.99316055,12,No,N/A
573,generating <*>,normal,0.99316055,12,No,N/A
574,generating <*>,normal,0.99316055,12,No,N/A
575,generating <*>,normal,0.99316055,12,No,N/A
576,generating <*>,normal,0.99316055,12,No,N/A
577,generating <*>,normal,0.99316055,12,No,N/A
578,generating <*>,normal,0.99316055,12,No,N/A
579,generating <*>,normal,0.99316055,12,No,N/A
580,generating <*>,normal,0.99316055,12,No,N/A
581,generating <*>,normal,0.99316055,12,No,N/A
582,generating <*>,normal,0.99316055,12,No,N/A
583,generating <*>,normal,0.99316055,12,No,N/A
584,generating <*>,normal,0.99316055,12,No,N/A
585,generating <*>,normal,0.99316055,12,No,N/A
586,generating <*>,normal,0.99316055,12,No,N/A
587,generating <*>,normal,0.99316055,12,No,N/A
588,generating <*>,normal,0.99316055,12,No,N/A
589,generating <*>,normal,0.99316055,12,No,N/A
590,generating <*>,normal,0.99316055,12,No,N/A
591,generating <*>,normal,0.99316055,12,No,N/A
592,generating <*>,normal,0.99316055,12,No,N/A
593,generating <*>,normal,0.99316055,12,No,N/A
594,generating <*>,normal,0.99316055,12,No,N/A
595,generating <*>,normal,0.99316055,12,No,N/A
596,generating <*>,normal,0.99316055,12,No,N/A
597,ciod: Missing or invalid fields on line 1 of node map file /home/auselton/bgl/64mps.sequential.mapfile,normal,0.97436816,12,No,N/A
598,1 torus receiver z+ input pipe error(s) (dcr 0x02f0) detected and corrected,normal,0.99999857,12,No,N/A
599,generating <*>,normal,0.99316055,12,No,N/A
600,generating <*>,normal,0.99316055,12,No,N/A
601,generating <*>,normal,0.99316055,13,No,N/A
602,generating <*>,normal,0.99316055,13,No,N/A
603,generating <*>,normal,0.99316055,13,No,N/A
604,generating <*>,normal,0.99316055,13,No,N/A
605,generating <*>,normal,0.99316055,13,No,N/A
606,generating <*>,normal,0.99316055,13,No,N/A
607,generating <*>,normal,0.99316055,13,No,N/A
608,generating <*>,normal,0.99316055,13,No,N/A
609,<*> double-hummer alignment exceptions,normal,0.9996401,13,No,N/A
610,<*> double-hummer alignment exceptions,normal,0.9996401,13,No,N/A
611,<*> double-hummer alignment exceptions,normal,0.9996401,13,No,N/A
612,<*> double-hummer alignment exceptions,normal,0.9996401,13,No,N/A
613,generating <*>,normal,0.99316055,13,No,N/A
614,generating <*>,normal,0.99316055,13,No,N/A
615,generating <*>,normal,0.99316055,13,No,N/A
616,generating <*>,normal,0.99316055,13,No,N/A
617,generating <*>,normal,0.99316055,13,No,N/A
618,generating <*>,normal,0.99316055,13,No,N/A
619,generating <*>,normal,0.99316055,13,No,N/A
620,generating <*>,normal,0.99316055,13,No,N/A
621,Node card is not fully functional,normal,0.6228088,13,No,N/A
622,ciod: duplicate canonical-rank 31 to logical-rank 0 mapping at line 3 of node map file /p/gb2/pakin1/sweep3d-5x5x400-10mk-3mmi-1024pes-sweep/sweep.map,normal,1.0,13,No,N/A
623,ciod: Error creating node map from file <*> <*> <*> <*>,failure,0.03619832,13,No,N/A
624,generating <*>,normal,0.99316055,13,No,N/A
625,generating <*>,normal,0.99316055,13,No,N/A
626,generating <*>,normal,0.99316055,13,No,N/A
627,generating <*>,normal,0.99316055,13,No,N/A
628,generating <*>,normal,0.99316055,13,No,N/A
629,generating <*>,normal,0.99316055,13,No,N/A
630,generating <*>,normal,0.99316055,13,No,N/A
631,generating <*>,normal,0.99316055,13,No,N/A
632,generating <*>,normal,0.99316055,13,No,N/A
633,generating <*>,normal,0.99316055,13,No,N/A
634,generating <*>,normal,0.99316055,13,No,N/A
635,generating <*>,normal,0.99316055,13,No,N/A
636,generating <*>,normal,0.99316055,13,No,N/A
637,generating <*>,normal,0.99316055,13,No,N/A
638,generating <*>,normal,0.99316055,13,No,N/A
639,generating <*>,normal,0.99316055,13,No,N/A
640,generating <*>,normal,0.99316055,13,No,N/A
641,generating <*>,normal,0.99316055,13,No,N/A
642,generating <*>,normal,0.99316055,13,No,N/A
643,generating <*>,normal,0.99316055,13,No,N/A
644,generating <*>,normal,0.99316055,13,No,N/A
645,generating <*>,normal,0.99316055,13,No,N/A
646,generating <*>,normal,0.99316055,13,No,N/A
647,generating <*>,normal,0.99316055,13,No,N/A
648,generating <*>,normal,0.99316055,13,No,N/A
649,generating <*>,normal,0.99316055,13,No,N/A
650,generating <*>,normal,0.99316055,13,No,N/A
651,generating <*>,normal,0.99316055,14,No,N/A
652,generating <*>,normal,0.99316055,14,No,N/A
653,generating <*>,normal,0.99316055,14,No,N/A
654,generating <*>,normal,0.99316055,14,No,N/A
655,generating <*>,normal,0.99316055,14,No,N/A
656,generating <*>,normal,0.99316055,14,No,N/A
657,generating <*>,normal,0.99316055,14,No,N/A
658,generating <*>,normal,0.99316055,14,No,N/A
659,generating <*>,normal,0.99316055,14,No,N/A
660,generating <*>,normal,0.99316055,14,No,N/A
661,generating <*>,normal,0.99316055,14,No,N/A
662,generating <*>,normal,0.99316055,14,No,N/A
663,generating <*>,normal,0.99316055,14,No,N/A
664,generating <*>,normal,0.99316055,14,No,N/A
665,generating <*>,normal,0.99316055,14,No,N/A
666,generating <*>,normal,0.99316055,14,No,N/A
667,generating <*>,normal,0.99316055,14,No,N/A
668,generating <*>,normal,0.99316055,14,No,N/A
669,generating <*>,normal,0.99316055,14,No,N/A
670,generating <*>,normal,0.99316055,14,No,N/A
671,generating <*>,normal,0.99316055,14,No,N/A
672,generating <*>,normal,0.99316055,14,No,N/A
673,generating <*>,normal,0.99316055,14,No,N/A
674,generating <*>,normal,0.99316055,14,No,N/A
675,generating <*>,normal,0.99316055,14,No,N/A
676,generating <*>,normal,0.99316055,14,No,N/A
677,generating <*>,normal,0.99316055,14,No,N/A
678,generating <*>,normal,0.99316055,14,No,N/A
679,generating <*>,normal,0.99316055,14,No,N/A
680,generating <*>,normal,0.99316055,14,No,N/A
681,generating <*>,normal,0.99316055,14,No,N/A
682,generating <*>,normal,0.99316055,14,No,N/A
683,generating <*>,normal,0.99316055,14,No,N/A
684,generating <*>,normal,0.99316055,14,No,N/A
685,generating <*>,normal,0.99316055,14,No,N/A
686,generating <*>,normal,0.99316055,14,No,N/A
687,generating <*>,normal,0.99316055,14,No,N/A
688,generating <*>,normal,0.99316055,14,No,N/A
689,generating <*>,normal,0.99316055,14,No,N/A
690,generating <*>,normal,0.99316055,14,No,N/A
691,generating <*>,normal,0.99316055,14,No,N/A
692,generating <*>,normal,0.99316055,14,No,N/A
693,generating <*>,normal,0.99316055,14,No,N/A
694,generating <*>,normal,0.99316055,14,No,N/A
695,generating <*>,normal,0.99316055,14,No,N/A
696,generating <*>,normal,0.99316055,14,No,N/A
697,generating <*>,normal,0.99316055,14,No,N/A
698,generating <*>,normal,0.99316055,14,No,N/A
699,generating <*>,normal,0.99316055,14,No,N/A
700,generating <*>,normal,0.99316055,14,No,N/A
701,generating <*>,normal,0.99316055,15,No,N/A
702,generating <*>,normal,0.99316055,15,No,N/A
703,generating <*>,normal,0.99316055,15,No,N/A
704,generating <*>,normal,0.99316055,15,No,N/A
705,generating <*>,normal,0.99316055,15,No,N/A
706,generating <*>,normal,0.99316055,15,No,N/A
